surah,ayah,start_s,end_s,source
101,1,0.48,1.44,aligned
101,2,1.84,3.36,aligned
101,3,3.84,9.68,aligned
101,4,9.68,15.44,aligned
101,5,17.2,22.0,aligned
101,6,23.6,28.0,aligned
101,7,28.32,31.68,aligned
101,8,31.92,35.68,aligned
101,9,36.0,39.44,aligned
101,10,39.84,45.52,aligned
101,11,46.08,48.4,aligned
