surah,ayah,word_index_in_ayah,text,start_s,end_s,confidence,alignment_origin,match_score,engine_candidate
60,1,1,یَـٰۤأَیُّهَا,0.88,7.36,,native,,existing
60,1,2,ٱلَّذِینَ,7.52,8.08,,native,,existing
60,1,3,ءَامَنُوا۟,8.24,9.04,,native,,existing
60,1,4,لَا,9.2,9.28,,native,,existing
60,1,5,تَتَّخِذُوا۟,9.52,10.56,,native,,existing
60,1,6,عَدُوِّی,10.64,11.44,,native,,existing
60,1,7,وَعَدُوَّكُمۡ,11.6,12.56,,native,,existing
60,1,8,أَوۡلِیَاۤءَ,12.88,14.72,,native,,existing
60,1,9,تُلۡقُونَ,14.96,15.76,,native,,existing
60,1,10,إِلَیۡهِم,15.92,16.56,,native,,existing
60,1,11,بِٱلۡمَوَدَّةِ,17.2,18.4,,native,,existing
60,1,12,وَقَدۡ,20.64,20.72,,native,,existing
60,1,13,كَفَرُوا۟,21.12,21.76,,native,,existing
60,1,14,بِمَا,22.0,22.08,,native,,existing
60,1,15,جَاۤءَكُم,22.48,24.32,,native,,existing
60,1,16,مِّنَ,25.04,25.12,,native,,existing
60,1,17,ٱلۡحَقِّ,25.52,25.92,,native,,existing
60,1,18,یُخۡرِجُونَ,26.0,27.12,,native,,existing
60,1,19,ٱلرَّسُولَ,27.36,27.76,,native,,existing
60,1,20,وَإِیَّاكُمۡ,28.24,29.2,,native,,existing
60,1,21,أَن,29.6,29.68,,native,,existing
60,1,22,تُؤۡمِنُوا۟,30.16,31.04,,native,,existing
60,1,23,بِٱللَّهِ,31.2,31.28,,native,,existing
60,1,24,رَبِّكُمۡ,32.08,32.72,,native,,existing
60,1,25,إِن,33.04,33.12,,native,,existing
60,1,26,كُنتُمۡ,38.32,39.28,,native,,existing
60,1,27,خَرَجۡتُمۡ,39.44,40.32,,native,,existing
60,1,28,جِهَـٰدࣰا,40.4,41.2,,native,,existing
60,1,29,فِی,41.6,41.84,,native,,existing
