surah,ayah,start_s,end_s,source
98,1,0.08,9.84,existing
98,2,10.72,15.36,existing
98,3,15.68,18.32,existing
98,4,18.8,28.16,existing
98,5,28.88,49.2,existing
98,6,50.0,68.96,existing
98,7,69.6,78.56,existing
98,8,79.12,120.08,existing
