surah,ayah,word_index_in_ayah,text,start_s,end_s,confidence,alignment_origin,match_score,engine_candidate
101,1,1,ٱلۡقَارِعَةُ,4.4,5.36,,native,,existing
101,2,1,مَا,5.6,5.68,,native,,existing
101,2,2,ٱلۡقَارِعَةُ,6.0,6.96,,native,,existing
101,3,1,وَمَاۤ,7.6,7.68,,native,,existing
101,3,2,أَدۡرَىٰكَ,8.88,9.92,,native,,existing
101,3,3,مَا,10.08,10.16,,native,,existing
101,3,4,ٱلۡقَارِعَةُ,10.48,11.52,,native,,existing
101,4,1,یَوۡمَ,11.52,12.48,,native,,existing
101,4,2,یَكُونُ,12.8,13.36,,native,,existing
101,4,3,ٱلنَّاسُ,14.08,14.16,,native,,existing
101,4,4,كَٱلۡفَرَاشِ,14.96,16.16,,native,,existing
101,4,5,ٱلۡمَبۡثُوثِ,16.48,17.76,,native,,existing
101,5,1,وَتَكُونُ,18.72,19.28,,native,,existing
101,5,2,ٱلۡجِبَالُ,20.0,20.72,,native,,existing
101,5,3,كَٱلۡعِهۡنِ,20.96,22.0,,native,,existing
101,5,4,ٱلۡمَنفُوشِ,22.32,23.92,,native,,existing
101,6,1,فَأَمَّا,25.52,26.08,,native,,existing
101,6,2,مَن,26.88,26.96,,native,,existing
101,6,3,ثَقُلَتۡ,27.68,28.48,,native,,existing
101,6,4,مَوَ,28.72,29.12,,native,,existing
101,6,5,ٰزِینُهُۥ,29.36,30.16,,native,,existing
101,7,1,فَهُوَ,30.48,30.56,,native,,existing
101,7,2,فِی,31.28,31.52,,native,,existing
101,7,3,عِیشَةࣲ,31.68,32.48,,native,,existing
101,7,4,رَّاضِیَةࣲ,32.8,34.0,,native,,existing
101,8,1,وَأَمَّا,34.48,35.04,,native,,existing
101,8,2,مَنۡ,35.76,35.84,,native,,existing
101,8,3,خَفَّتۡ,36.24,36.72,,native,,existing
101,8,4,مَوَ,37.2,37.6,,native,,existing
101,8,5,ٰزِینُهُۥ,37.84,38.64,,native,,existing
101,9,1,فَأُمُّهُۥ,39.04,40.56,,native,,existing
101,9,2,هَاوِیَةࣱ,40.96,42.0,,native,,existing
101,10,1,وَمَاۤ,42.64,42.72,,native,,existing
101,10,2,أَدۡرَىٰكَ,44.72,45.92,,native,,existing
101,10,3,مَا,46.16,46.24,,native,,existing
101,10,4,هِیَهۡ,46.64,47.36,,native,,existing
101,11,1,نَارٌ,48.16,48.88,,native,,existing
101,11,2,حَامِیَةُۢ,49.84,51.28,,native,,existing
