surah,ayah,start_s,end_s,source
60,1,0.8,62.32,existing
60,2,63.04,78.24,existing
60,3,79.04,91.36,existing
60,4,92.0,146.72,existing
60,5,147.36,157.92,existing
60,6,159.76,173.6,existing
60,7,174.64,188.88,existing
60,8,188.96,208.88,existing
60,9,209.12,231.2,existing
60,10,231.36,287.92,existing
60,11,288.08,309.2,existing
60,12,309.44,349.44,existing
60,13,349.6,368.338,existing
