surah,ayah,word_index_in_ayah,text,start_s,end_s,confidence,alignment_origin,match_score,engine_candidate
97,1,1,إِنَّاۤ,0.24,1.12,,native,,existing
97,1,2,أَنزَلۡنَـٰهُ,3.12,4.96,,native,,existing
97,1,3,فِی,5.2,5.44,,native,,existing
97,1,4,لَیۡلَةِ,5.52,6.08,,native,,existing
97,1,5,ٱلۡقَدۡرِ,6.48,6.88,,native,,existing
97,2,1,وَمَاۤ,7.6,7.68,,native,,existing
97,2,2,أَدۡرَىٰكَ,10.0,10.88,,native,,existing
97,2,3,مَا,11.04,11.12,,native,,existing
97,2,4,لَیۡلَةُ,11.28,12.0,,native,,existing
97,2,5,ٱلۡقَدۡرِ,12.24,12.56,,native,,existing
97,3,1,لَیۡلَةُ,13.2,13.76,,native,,existing
97,3,2,ٱلۡقَدۡرِ,14.0,14.32,,native,,existing
97,3,3,خَیۡرࣱ,14.64,15.28,,native,,existing
97,3,4,مِّنۡ,15.92,16.0,,native,,existing
97,3,5,أَلۡفِ,16.64,16.72,,native,,existing
97,3,6,شَهۡرࣲ,16.8,22.32,,native,,existing
97,4,1,تَنَزَّلُ,33.44,33.92,,native,,existing
97,4,2,ٱلۡمَلَـٰۤئِكَةُ,34.48,36.56,,native,,existing
97,4,3,وَٱلرُّوحُ,36.8,37.6,,native,,existing
97,4,4,فِیهَا,37.84,38.32,,native,,existing
97,4,5,بِإِذۡنِ,38.56,39.36,,native,,existing
97,4,6,رَبِّهِم,39.44,40.08,,native,,existing
97,4,7,مِّن,40.88,40.96,,native,,existing
97,4,8,كُلِّ,41.6,41.68,,native,,existing
97,4,9,أَمۡرࣲ,42.24,42.88,,native,,existing
97,5,1,سَلَـٰمٌ,43.28,43.68,,native,,existing
97,5,2,هِیَ,44.4,44.8,,native,,existing
97,5,3,حَتَّىٰ,44.96,45.36,,native,,existing
97,5,4,مَطۡلَعِ,45.92,46.72,,native,,existing
97,5,5,ٱلۡفَجۡرِ,47.04,47.44,,native,,existing
