surah,ayah,start_s,end_s,source
100,1,0.16,2.4,existing
100,2,2.72,5.12,existing
100,3,5.44,7.84,existing
100,4,8.16,10.56,existing
100,5,10.8,13.12,existing
100,6,13.6,18.64,existing
100,7,19.84,23.44,existing
100,8,24.32,28.4,existing
100,9,29.2,35.52,existing
100,10,36.0,39.2,existing
100,11,39.92,48.816,existing
