surah,ayah,word_index_in_ayah,text,start_s,end_s,confidence,alignment_origin,match_score,engine_candidate
98,1,1,لَمۡ,0.08,0.16,,native,,existing
98,1,2,یَكُنِ,0.24,0.8,,native,,existing
98,1,3,ٱلَّذِینَ,0.96,1.44,,native,,existing
98,1,4,كَفَرُوا۟,1.6,2.24,,native,,existing
98,1,5,مِنۡ,2.4,2.48,,native,,existing
98,1,6,أَهۡلِ,2.72,3.12,,native,,existing
98,1,7,ٱلۡكِتَـٰبِ,3.28,3.84,,native,,existing
98,1,8,وَٱلۡمُشۡرِكِینَ,4.08,5.84,,native,,existing
98,1,9,مُنفَكِّینَ,5.84,6.88,,native,,existing
98,1,10,حَتَّىٰ,7.04,7.44,,native,,existing
98,1,11,تَأۡتِیَهُمُ,7.76,8.64,,native,,existing
98,1,12,ٱلۡبَیِّنَةُ,8.96,9.84,,native,,existing
98,2,1,رَسُولࣱ,10.72,11.12,,native,,existing
98,2,2,مِّنَ,11.44,11.52,,native,,existing
98,2,3,ٱللَّهِ,11.92,12.0,,native,,existing
98,2,4,یَتۡلُوا۟,12.48,13.04,,native,,existing
98,2,5,صُحُفࣰا,13.2,13.92,,native,,existing
98,2,6,مُّطَهَّرَةࣰ,14.08,15.36,,native,,existing
98,3,1,فِیهَا,15.68,16.16,,native,,existing
98,3,2,كُتُبࣱ,16.32,16.96,,native,,existing
98,3,3,قَیِّمَةࣱ,17.44,18.32,,native,,existing
98,4,1,وَمَا,18.8,18.88,,native,,existing
98,4,2,تَفَرَّقَ,19.28,19.84,,native,,existing
98,4,3,ٱلَّذِینَ,19.92,20.8,,native,,existing
98,4,4,أُوتُوا۟,21.04,21.68,,native,,existing
98,4,5,ٱلۡكِتَـٰبَ,21.84,22.4,,native,,existing
98,4,6,إِلَّا,22.64,22.72,,native,,existing
98,4,7,مِنۢ,23.28,23.36,,native,,existing
98,4,8,بَعۡدِ,23.84,23.92,,native,,existing
98,4,9,مَا,24.56,24.64,,native,,existing
98,4,10,جَاۤءَتۡهُمُ,24.88,26.8,,native,,existing
98,4,11,ٱلۡبَیِّنَةُ,27.2,28.16,,native,,existing
98,5,1,وَمَاۤ,28.88,28.96,,native,,existing
98,5,2,أُمِرُوۤا۟,30.72,31.52,,native,,existing
98,5,3,إِلَّا,32.56,32.64,,native,,existing
98,5,4,لِیَعۡبُدُوا۟,33.2,34.24,,native,,existing
98,5,5,ٱللَّهَ,34.32,34.4,,native,,existing
98,5,6,مُخۡلِصِینَ,34.88,35.84,,native,,existing
98,5,7,لَهُ,36.0,36.08,,native,,existing
98,5,8,ٱلدِّینَ,36.48,37.52,,native,,existing
98,5,9,حُنَفَاۤءَ,41.84,42.96,,native,,existing
98,5,10,وَیُقِیمُوا۟,43.2,44.24,,native,,existing
98,5,11,ٱلصَّلَوٰةَ,44.32,44.96,,native,,existing
98,5,12,وَیُؤۡتُوا۟,45.12,45.92,,native,,existing
98,5,13,ٱلزَّكَوٰةَۚ,46.0,46.64,,native,,existing
98,5,14,وَذَ,46.88,47.2,,native,,existing
98,5,15,ٰلِكَ,47.52,47.6,,native,,existing
98,5,16,دِینُ,47.76,48.24,,native,,existing
98,5,17,ٱلۡقَیِّمَةِ,48.48,49.2,,native,,existing
98,6,1,إِنَّ,50.0,50.08,,native,,existing
98,6,2,ٱلَّذِینَ,50.88,51.44,,native,,existing
98,6,3,كَفَرُوا۟,51.6,52.24,,native,,existing
98,6,4,مِنۡ,52.4,52.48,,native,,existing
98,6,5,أَهۡلِ,52.72,53.2,,native,,existing
98,6,6,ٱلۡكِتَـٰبِ,53.44,54.0,,native,,existing
98,6,7,وَٱلۡمُشۡرِكِینَ,54.24,57.28,,native,,existing
98,6,8,فِی,58.8,59.04,,native,,existing
98,6,9,نَارِ,59.2,59.52,,native,,existing
98,6,10,جَهَنَّمَ,59.76,61.28,,native,,existing
98,6,11,خَـٰلِدِینَ,61.6,62.48,,native,,existing
98,6,12,فِیهَاۤۚ,62.72,63.28,,native,,existing
98,6,13,أُو۟لَـٰۤئِكَ,64.48,66.88,,native,,existing
98,6,14,هُمۡ,67.04,67.28,,native,,existing
98,6,15,شَرُّ,67.44,67.52,,native,,existing
98,6,16,ٱلۡبَرِیَّةِ,68.16,68.96,,native,,existing
98,7,1,إِنَّ,69.6,69.68,,native,,existing
98,7,2,ٱلَّذِینَ,70.56,71.12,,native,,existing
98,7,3,ءَامَنُوا۟,71.28,72.08,,native,,existing
98,7,4,وَعَمِلُوا۟,72.24,73.04,,native,,existing
98,7,5,ٱلصَّـٰلِحَـٰتِ,73.12,74.08,,native,,existing
98,7,6,أُو۟لَـٰۤئِكَ,74.32,76.48,,native,,existing
98,7,7,هُمۡ,76.72,76.96,,native,,existing
98,7,8,خَیۡرُ,77.04,77.52,,native,,existing
98,7,9,ٱلۡبَرِیَّةِ,77.76,78.56,,native,,existing
98,8,1,جَزَاۤؤُهُمۡ,79.12,80.96,,native,,existing
98,8,2,عِندَ,81.2,81.28,,native,,existing
98,8,3,رَبِّهِمۡ,82.16,82.72,,native,,existing
98,8,4,جَنَّـٰتُ,86.72,91.84,,native,,existing
98,8,5,عَدۡنࣲ,92.08,93.44,,native,,existing
98,8,6,تَجۡرِی,94.48,102.48,,native,,existing
98,8,7,مِن,102.64,102.72,,native,,existing
98,8,8,تَحۡتِهَا,103.2,104.0,,native,,existing
98,8,9,ٱلۡأَنۡهَـٰرُ,104.24,104.8,,native,,existing
98,8,10,خَـٰلِدِینَ,105.28,108.56,,native,,existing
98,8,11,فِیهَاۤ,108.8,109.36,,native,,existing
98,8,12,أَبَدࣰاۖ,111.2,112.08,,native,,existing
98,8,13,رَّضِیَ,112.56,113.12,,native,,existing
98,8,14,ٱللَّهُ,113.36,113.44,,native,,existing
98,8,15,عَنۡهُمۡ,114.08,114.48,,native,,existing
98,8,16,وَرَضُوا۟,114.8,115.6,,native,,existing
98,8,17,عَنۡهُۚ,115.84,116.24,,native,,existing
98,8,18,ذَ,116.88,116.96,,native,,existing
98,8,19,ٰلِكَ,117.44,117.52,,native,,existing
98,8,20,لِمَنۡ,117.84,118.4,,native,,existing
98,8,21,خَشِیَ,118.56,119.44,,native,,existing
98,8,22,رَبَّهُۥ,119.68,120.08,,native,,existing
