surah,ayah,start_s,end_s,source
60,1,1.12,100.0,existing
60,2,100.96,130.24,existing
60,3,134.72,156.32,existing
60,4,158.48,244.08,existing
60,5,247.12,262.8,existing
60,6,265.84,287.28,existing
60,7,290.32,312.32,existing
60,8,312.48,342.56,existing
60,9,342.72,381.12,existing
60,10,381.28,487.04,existing
60,11,487.76,525.6,existing
60,12,526.4,597.76,existing
60,13,597.92,626.371,existing
