surah,ayah,start_s,end_s,source
100,1,2.8,4.64,existing
100,2,4.8,6.8,existing
100,3,6.88,8.96,existing
100,4,9.28,11.28,existing
100,5,11.44,13.52,existing
100,6,14.0,17.84,existing
100,7,18.32,21.6,existing
100,8,22.08,26.0,existing
100,9,26.8,31.44,existing
100,10,31.84,33.84,existing
100,11,34.96,41.34,existing
