surah,ayah,start_s,end_s,source
100,1,4.0,6.16,existing
100,2,6.48,8.88,existing
100,3,9.28,11.76,existing
100,4,12.56,14.88,existing
100,5,15.44,17.92,existing
100,6,19.04,25.12,existing
100,7,25.52,30.4,existing
100,8,30.8,34.72,existing
100,9,36.56,42.72,existing
100,10,43.28,46.88,existing
100,11,48.08,56.234,existing
