surah,ayah,word_index_in_ayah,text,start_s,end_s,confidence,alignment_origin,match_score,engine_candidate
90,1,1,۞,0.24,0.32,,native,,existing
90,1,2,لَاۤ,2.4,2.96,,native,,existing
90,1,3,أُقۡسِمُ,3.36,3.44,,native,,existing
90,1,4,بِهَـٰذَا,4.16,4.72,,native,,existing
90,1,5,ٱلۡبَلَدِ,5.28,6.4,,native,,existing
90,2,1,وَأَنتَ,6.72,6.8,,native,,existing
90,2,2,حِلُّۢ,8.16,8.24,,native,,existing
90,2,3,بِهَـٰذَا,9.04,9.6,,native,,existing
90,2,4,ٱلۡبَلَدِ,10.08,11.12,,native,,existing
90,3,1,وَوَالِدࣲ,11.92,12.0,,native,,existing
90,3,2,وَمَا,12.48,12.96,,native,,existing
90,3,3,وَلَدَ,13.44,13.52,,native,,existing
90,4,1,لَقَدۡ,13.92,14.72,,native,,existing
90,4,2,خَلَقۡنَا,15.04,15.52,,native,,existing
90,4,3,ٱلۡإِنسَـٰنَ,16.4,17.12,,native,,existing
90,4,4,فِی,17.36,17.92,,native,,existing
90,4,5,كَبَدٍ,18.4,18.96,,native,,existing
90,5,1,أَیَحۡسَبُ,19.36,19.44,,native,,existing
90,5,2,أَن,19.68,19.76,,native,,existing
90,5,3,لَّن,20.0,21.04,,native,,existing
90,5,4,یَقۡدِرَ,21.68,22.24,,native,,existing
90,5,5,عَلَیۡهِ,22.4,23.04,,native,,existing
90,5,6,أَحَدࣱ,23.36,23.6,,native,,existing
90,6,1,یَقُولُ,24.0,24.8,,native,,existing
90,6,2,أَهۡلَكۡتُ,24.96,25.6,,native,,existing
90,6,3,مَالࣰا,25.6,26.24,,native,,existing
90,6,4,لُّبَدًا,26.32,27.36,,native,,existing
90,7,1,أَیَحۡسَبُ,27.76,27.84,,native,,existing
90,7,2,أَن,28.08,28.16,,native,,existing
90,7,3,لَّمۡ,28.24,28.96,,native,,existing
90,7,4,یَرَهُۥۤ,30.32,30.64,,native,,existing
90,7,5,أَحَدٌ,31.44,31.52,,native,,existing
90,8,1,أَلَمۡ,31.92,32.4,,native,,existing
90,8,2,نَجۡعَل,32.72,32.8,,native,,existing
90,8,3,لَّهُۥ,33.28,34.24,,native,,existing
90,8,4,عَیۡنَیۡنِ,35.04,36.08,,native,,existing
90,9,1,وَلِسَانࣰا,36.64,37.84,,native,,existing
90,9,2,وَشَفَتَیۡنِ,38.56,39.84,,native,,existing
90,10,1,وَهَدَیۡنَـٰهُ,40.48,41.6,,native,,existing
90,10,2,ٱلنَّجۡدَیۡنِ,42.8,42.88,,native,,existing
90,11,1,فَلَا,43.2,43.92,,native,,existing
90,11,2,ٱقۡتَحَمَ,44.24,44.96,,native,,existing
90,11,3,ٱلۡعَقَبَةَ,45.6,45.68,,native,,existing
90,12,1,وَمَاۤ,47.52,48.4,,native,,existing
90,12,2,أَدۡرَىٰكَ,48.56,48.64,,native,,existing
90,12,3,مَا,48.96,49.6,,native,,existing
90,12,4,ٱلۡعَقَبَةُ,50.08,50.48,,native,,existing
90,13,1,فَكُّ,50.8,51.52,,native,,existing
90,13,2,رَقَبَةٍ,51.92,52.0,,native,,existing
90,14,1,أَوۡ,52.24,53.28,,native,,existing
90,14,2,إِطۡعَـٰمࣱ,54.16,54.32,,native,,existing
90,14,3,فِی,54.32,55.12,,native,,existing
90,14,4,یَوۡمࣲ,55.52,55.84,,native,,existing
90,14,5,ذِی,56.0,56.96,,native,,existing
90,14,6,مَسۡغَبَةࣲ,56.96,58.32,,native,,existing
90,15,1,یَتِیمࣰا,58.64,58.96,,native,,existing
90,15,2,ذَا,59.12,60.0,,native,,existing
90,15,3,مَقۡرَبَةٍ,60.4,60.48,,native,,existing
90,16,1,أَوۡ,60.8,61.76,,native,,existing
90,16,2,مِسۡكِینࣰا,62.24,62.56,,native,,existing
90,16,3,ذَا,62.72,63.76,,native,,existing
90,16,4,مَتۡرَبَةࣲ,64.24,64.32,,native,,existing
90,17,1,ثُمَّ,64.88,64.96,,native,,existing
90,17,2,كَانَ,65.44,65.52,,native,,existing
90,17,3,مِنَ,66.0,66.48,,native,,existing
90,17,4,ٱلَّذِینَ,66.72,67.44,,native,,existing
90,17,5,ءَامَنُوا۟,67.68,68.72,,native,,existing
90,17,6,وَتَوَاصَوۡا۟,68.96,69.6,,native,,existing
90,17,7,بِٱلصَّبۡرِ,69.84,70.88,,native,,existing
90,17,8,وَتَوَاصَوۡا۟,71.04,72.16,,native,,existing
90,17,9,بِٱلۡمَرۡحَمَةِ,72.64,74.08,,native,,existing
90,18,1,أُو۟لَـٰۤئِكَ,74.32,75.12,,native,,existing
90,18,2,أَصۡحَـٰبُ,75.44,76.32,,native,,existing
90,18,3,ٱلۡمَیۡمَنَةِ,76.88,77.68,,native,,existing
90,19,1,وَٱلَّذِینَ,77.84,78.56,,native,,existing
90,19,2,كَفَرُوا۟,78.72,80.0,,native,,existing
90,19,3,بِءَایَـٰتِنَا,80.24,80.48,,native,,existing
90,19,4,هُمۡ,80.64,81.44,,native,,existing
90,19,5,أَصۡحَـٰبُ,81.76,82.56,,native,,existing
90,19,6,ٱلۡمَشۡءَمَةِ,83.36,84.0,,native,,existing
90,20,1,عَلَیۡهِمۡ,84.24,84.88,,native,,existing
90,20,2,نَارࣱ,85.52,86.48,,native,,existing
90,20,3,مُّؤۡصَدَةُۢ,87.658,88.727,,native,,existing
