surah,ayah,start_s,end_s,source
101,1,0.48,1.44,existing
101,2,1.84,3.36,existing
101,3,3.84,9.68,existing
101,4,9.68,15.44,existing
101,5,17.2,22.0,existing
101,6,23.6,28.0,existing
101,7,28.32,31.68,existing
101,8,31.92,35.68,existing
101,9,36.0,39.44,existing
101,10,39.84,45.52,existing
101,11,46.08,48.4,existing
