surah,ayah,start_s,end_s,source
60,1,0.72,46.88,existing
60,2,47.28,58.8,existing
60,3,59.68,69.12,existing
60,4,69.52,107.84,existing
60,5,108.4,116.96,existing
60,6,117.52,129.28,existing
60,7,129.84,142.64,existing
60,8,142.8,158.64,existing
60,9,158.64,176.48,existing
60,10,176.56,220.4,existing
60,11,220.56,236.24,existing
60,12,236.4,265.68,existing
60,13,265.76,281.445,existing
