surah,ayah,start_s,end_s,source
98,1,0.24,13.92,existing
98,2,14.8,19.6,existing
98,3,20.0,22.72,existing
98,4,23.04,32.24,existing
98,5,32.88,47.68,existing
98,6,48.24,61.44,existing
98,7,62.08,70.4,existing
98,8,71.2,92.08,existing
