surah,ayah,start_s,end_s,source
60,1,0.88,66.56,existing
60,2,67.28,83.84,existing
60,3,85.28,99.2,existing
60,4,99.76,156.88,existing
60,5,158.64,170.48,existing
60,6,171.12,186.56,existing
60,7,188.4,203.92,existing
60,8,204.0,228.88,existing
60,9,228.96,258.8,existing
60,10,259.04,334.64,existing
60,11,335.28,363.68,existing
60,12,364.0,413.04,existing
60,13,413.2,433.458,existing
