surah,ayah,start_s,end_s,source
95,1,2.72,4.32,existing
95,2,4.64,6.08,existing
95,3,6.56,8.4,existing
95,4,8.88,12.96,existing
95,5,13.28,16.32,existing
95,6,16.8,22.96,existing
95,7,23.2,26.0,existing
95,8,26.72,32.08,existing
