surah,ayah,start_s,end_s,source
99,1,3.92,7.6,existing
99,2,8.4,11.52,existing
99,3,12.56,16.08,existing
99,4,16.24,21.52,existing
99,5,22.56,25.68,existing
99,6,25.68,34.32,existing
99,7,35.44,41.44,existing
99,8,42.16,49.28,existing
