surah,ayah,start_s,end_s,source
93,1,0.16,1.04,existing
93,2,1.52,3.52,existing
93,3,4.0,7.04,existing
93,4,7.6,11.2,existing
93,5,11.68,15.28,existing
93,6,15.68,19.6,existing
93,7,20.32,25.84,existing
93,8,26.56,32.16,existing
93,9,32.88,36.08,existing
93,10,36.8,41.2,existing
93,11,41.84,46.32,existing
