surah,ayah,start_s,end_s,source
93,1,3.84,4.64,existing
93,2,4.88,6.8,existing
93,3,6.96,10.08,existing
93,4,10.4,14.24,existing
93,5,14.88,18.16,existing
93,6,18.56,21.68,existing
93,7,22.4,27.04,existing
93,8,27.68,31.76,existing
93,9,32.48,35.52,existing
93,10,36.08,40.0,existing
93,11,40.8,44.88,existing
