surah,ayah,word_index_in_ayah,text,start_s,end_s,confidence
111,1,1,تَبَّتۡ,4.08,4.4,
111,1,2,یَدَاۤ,4.72,5.28,
111,1,3,أَبِی,5.6,6.0,
111,1,4,لَهَبࣲ,6.24,6.8,
111,1,5,وَتَبَّ,7.6,8.24,
111,2,1,مَاۤ,9.28,9.36,
111,2,2,أَغۡنَىٰ,10.08,10.72,
111,2,3,عَنۡهُ,11.04,11.6,
111,2,4,مَالُهُۥ,11.76,12.48,
111,2,5,وَمَا,12.88,12.96,
111,2,6,كَسَبَ,13.44,13.76,
111,3,1,سَیَصۡلَىٰ,14.64,15.44,
111,3,2,نَارࣰا,15.76,16.48,
111,3,3,ذَاتَ,17.36,17.84,
111,3,4,لَهَبࣲ,18.08,18.72,
111,4,1,وَٱمۡرَأَتُهُۥ,19.44,20.48,
111,4,2,حَمَّالَةَ,20.96,22.4,
111,4,3,ٱلۡحَطَبِ,22.8,23.44,
111,5,1,فِی,23.44,23.84,
111,5,2,جِیدِهَا,24.16,24.96,
111,5,3,حَبۡلࣱ,25.36,26.0,
111,5,4,مِّن,26.8,26.88,
111,5,5,مَّسَدِۭ,28.16,28.88,
