surah,ayah,word_index_in_ayah,text,start_s,end_s,confidence
99,1,1,إِذَا,3.92,4.24,
99,1,2,زُلۡزِلَتِ,4.48,5.44,
99,1,3,ٱلۡأَرۡضُ,5.68,6.16,
99,1,4,زِلۡزَالَهَا,6.4,7.6,
99,2,1,وَأَخۡرَجَتِ,8.4,9.36,
99,2,2,ٱلۡأَرۡضُ,9.68,10.08,
99,2,3,أَثۡقَالَهَا,10.32,11.52,
99,3,1,وَقَالَ,12.56,12.64,
99,3,2,ٱلۡإِنسَـٰنُ,13.68,15.04,
99,3,3,مَا,15.52,15.6,
99,3,4,لَهَا,16.0,16.08,
99,4,1,یَوۡمَئِذࣲ,16.24,18.32,
99,4,2,تُحَدِّثُ,19.04,19.52,
99,4,3,أَخۡبَارَهَا,20.32,21.52,
99,5,1,بِأَنَّ,22.56,23.12,
99,5,2,رَبَّكَ,23.84,24.48,
99,5,3,أَوۡحَىٰ,24.64,25.28,
99,5,4,لَهَا,25.6,25.68,
99,6,1,یَوۡمَئِذࣲ,25.68,28.16,
99,6,2,یَصۡدُرُ,28.32,29.2,
99,6,3,ٱلنَّاسُ,30.08,30.16,
99,6,4,أَشۡتَاتࣰا,30.96,32.0,
99,6,5,لِّیُرَوۡا۟,32.24,33.04,
99,6,6,أَعۡمَـٰلَهُمۡ,33.28,34.32,
99,7,1,فَمَن,35.44,35.76,
99,7,2,یَعۡمَلۡ,36.4,36.8,
99,7,3,مِثۡقَالَ,37.36,38.16,
99,7,4,ذَرَّةٍ,38.4,39.04,
99,7,5,خَیۡرࣰا,39.52,40.16,
99,7,6,یَرَهُۥ,40.8,41.44,
99,8,1,وَمَن,42.16,42.24,
99,8,2,یَعۡمَلۡ,42.56,43.6,
99,8,3,مِثۡقَالَ,44.16,45.04,
99,8,4,ذَرَّةࣲ,45.28,46.64,
99,8,5,شَرࣰّا,46.88,47.68,
99,8,6,یَرَهُۥ,48.64,49.28,
