surah,ayah,word_index_in_ayah,text,start_s,end_s,confidence
114,1,1,قُلۡ,4.24,4.32,
114,1,2,أَعُوذُ,4.64,5.28,
114,1,3,بِرَبِّ,5.44,5.92,
114,1,4,ٱلنَّاسِ,6.72,6.8,
114,2,1,مَلِكِ,7.6,8.08,
114,2,2,ٱلنَّاسِ,8.8,8.88,
114,3,1,إِلَـٰهِ,9.76,10.4,
114,3,2,ٱلنَّاسِ,11.04,11.12,
114,4,1,مِن,13.52,13.6,
114,4,2,شَرِّ,14.16,14.24,
114,4,3,ٱلۡوَسۡوَاسِ,14.96,16.0,
114,4,4,ٱلۡخَنَّاسِ,16.4,18.0,
114,5,1,ٱلَّذِی,19.52,20.0,
114,5,2,یُوَسۡوِسُ,20.16,21.04,
114,5,3,فِی,21.36,21.52,
114,5,4,صُدُورِ,21.76,22.4,
114,5,5,ٱلنَّاسِ,23.12,23.2,
114,6,1,مِنَ,24.32,24.4,
114,6,2,ٱلۡجِنَّةِ,24.96,26.16,
114,6,3,وَٱلنَّاسِ,26.56,28.64,
