surah,ayah,word_index_in_ayah,text,start_s,end_s,confidence
113,1,1,قُلۡ,4.48,4.56,
113,1,2,أَعُوذُ,4.96,5.52,
113,1,3,بِرَبِّ,5.76,6.16,
113,1,4,ٱلۡفَلَقِ,6.72,7.28,
113,2,1,مِن,7.6,7.68,
113,2,2,شَرِّ,8.24,8.32,
113,2,3,مَا,8.88,8.96,
113,2,4,خَلَقَ,9.2,9.28,
113,3,1,وَمِن,10.56,10.64,
113,3,2,شَرِّ,11.36,11.44,
113,3,3,غَاسِقٍ,12.0,12.8,
113,3,4,إِذَا,13.2,13.44,
113,3,5,وَقَبَ,13.76,14.4,
113,4,1,وَمِن,15.12,15.2,
113,4,2,شَرِّ,15.84,16.0,
113,4,3,ٱلنَّفَّـٰثَـٰتِ,16.8,18.16,
113,4,4,فِی,18.56,18.72,
113,4,5,ٱلۡعُقَدِ,18.96,19.36,
113,5,1,وَمِن,20.0,20.08,
113,5,2,شَرِّ,21.04,21.12,
113,5,3,حَاسِدٍ,21.84,22.72,
113,5,4,إِذَا,23.36,23.6,
113,5,5,حَسَدَ,24.08,24.8,
