surah,ayah,start_s,end_s,source
101,1,4.4,5.36,aligned
101,2,5.6,6.96,aligned
101,3,7.6,11.52,aligned
101,4,11.52,17.76,aligned
101,5,18.72,23.92,aligned
101,6,25.52,30.16,aligned
101,7,30.48,34.0,aligned
101,8,34.48,38.64,aligned
101,9,39.04,42.0,aligned
101,10,42.64,47.36,aligned
101,11,48.16,51.28,aligned
