surah,ayah,start_s,end_s,source
1,1,3.76,6.08,aligned
1,2,6.96,11.84,aligned
1,3,11.84,12.88,aligned
1,4,14.08,16.16,aligned
1,5,17.44,21.2,aligned
1,6,22.24,25.04,aligned
1,7,26.72,36.96,aligned
