surah,ayah,start_s,end_s,source
102,1,0.8,6.0,aligned
102,2,6.48,8.88,aligned
102,3,9.76,12.16,aligned
102,4,12.64,16.0,aligned
102,5,17.68,21.84,aligned
102,6,22.88,25.76,aligned
102,7,27.28,32.32,aligned
102,8,33.6,40.64,aligned
