surah,ayah,start_s,end_s,source
99,1,3.92,7.6,aligned
99,2,8.4,11.52,aligned
99,3,12.56,16.08,aligned
99,4,16.24,21.52,aligned
99,5,22.56,25.68,aligned
99,6,25.68,34.32,aligned
99,7,35.44,41.44,aligned
99,8,42.16,49.28,aligned
