surah,ayah,start_s,end_s,source
95,1,3.84,5.68,aligned
95,2,6.0,7.44,aligned
95,3,7.76,10.4,aligned
95,4,11.04,16.32,aligned
95,5,16.32,19.84,aligned
95,6,20.48,27.84,aligned
95,7,28.64,32.0,aligned
95,8,32.32,36.64,aligned
