surah,ayah,start_s,end_s,source
91,1,3.68,5.36,aligned
91,2,5.52,7.6,aligned
91,3,7.84,10.4,aligned
91,4,11.12,13.44,aligned
91,5,13.76,17.04,aligned
91,6,17.68,19.84,aligned
91,7,20.4,22.8,aligned
91,8,23.04,26.64,aligned
91,9,27.28,29.84,aligned
91,10,30.16,33.12,aligned
91,11,33.76,36.4,aligned
91,12,37.2,39.68,aligned
91,13,40.32,45.6,aligned
91,14,46.24,54.48,aligned
91,15,55.52,58.88,aligned
