surah,ayah,word_index_in_ayah,text,start_s,end_s,confidence
104,1,1,وَیۡلࣱ,4.0,4.56,
104,1,2,لِّكُلِّ,4.8,5.36,
104,1,3,هُمَزَةࣲ,5.6,6.48,
104,1,4,لُّمَزَةٍ,6.8,7.6,
104,2,1,ٱلَّذِی,8.08,8.56,
104,2,2,جَمَعَ,8.72,9.12,
104,2,3,مَالࣰا,9.52,10.16,
104,2,4,وَعَدَّدَهُۥ,10.48,11.52,
104,3,1,یَحۡسَبُ,11.52,12.48,
104,3,2,أَنَّ,12.88,12.96,
104,3,3,مَالَهُۥۤ,13.6,14.32,
104,3,4,أَخۡلَدَهُۥ,14.96,15.92,
104,4,1,كَلَّاۖ,16.32,16.8,
104,4,2,لَیُنۢبَذَنَّ,17.12,18.88,
104,4,3,فِی,19.52,19.68,
104,4,4,ٱلۡحُطَمَةِ,19.92,20.64,
104,5,1,وَمَاۤ,21.2,21.28,
104,5,2,أَدۡرَىٰكَ,22.48,23.52,
104,5,3,مَا,23.68,23.76,
104,5,4,ٱلۡحُطَمَةُ,24.08,24.8,
104,6,1,نَارُ,25.36,25.84,
104,6,2,ٱللَّهِ,26.16,26.24,
104,6,3,ٱلۡمُوقَدَةُ,26.96,27.84,
104,7,1,ٱلَّتِی,28.56,28.72,
104,7,2,تَطَّلِعُ,29.36,30.32,
104,7,3,عَلَى,30.48,30.56,
104,7,4,ٱلۡأَفۡءِدَةِ,31.04,31.84,
104,8,1,إِنَّهَا,32.64,33.6,
104,8,2,عَلَیۡهِم,34.08,34.8,
104,8,3,مُّؤۡصَدَةࣱ,35.44,36.64,
104,9,1,فِی,37.28,37.52,
104,9,2,عَمَدࣲ,37.76,38.4,
104,9,3,مُّمَدَّدَةِۭ,39.44,40.56,
