surah,ayah,word_index_in_ayah,text,start_s,end_s,confidence
91,1,1,وَٱلشَّمۡسِ,3.68,4.24,
91,1,2,وَضُحَىٰهَا,4.48,5.36,
91,2,1,وَٱلۡقَمَرِ,5.52,6.16,
91,2,2,إِذَا,6.4,6.72,
91,2,3,تَلَىٰهَا,6.88,7.6,
91,3,1,وَٱلنَّهَارِ,7.84,8.64,
91,3,2,إِذَا,9.12,9.44,
91,3,3,جَلَّىٰهَا,9.6,10.4,
91,4,1,وَٱلَّیۡلِ,11.12,11.92,
91,4,2,إِذَا,12.0,12.32,
91,4,3,یَغۡشَىٰهَا,12.32,13.44,
91,5,1,وَٱلسَّمَاۤءِ,13.76,15.44,
91,5,2,وَمَا,15.76,15.84,
91,5,3,بَنَىٰهَا,16.32,17.04,
91,6,1,وَٱلۡأَرۡضِ,17.68,18.4,
91,6,2,وَمَا,18.64,18.72,
91,6,3,طَحَىٰهَا,19.12,19.84,
91,7,1,وَنَفۡسࣲ,20.4,21.12,
91,7,2,وَمَا,21.44,21.52,
91,7,3,سَوَّىٰهَا,22.0,22.8,
91,8,1,فَأَلۡهَمَهَا,23.04,24.16,
91,8,2,فُجُورَهَا,24.4,25.36,
91,8,3,وَتَقۡوَىٰهَا,25.6,26.64,
91,9,1,قَدۡ,27.28,27.36,
91,9,2,أَفۡلَحَ,27.68,28.32,
91,9,3,مَن,28.48,28.56,
91,9,4,زَكَّىٰهَا,28.96,29.84,
91,10,1,وَقَدۡ,30.16,30.24,
91,10,2,خَابَ,30.8,31.28,
91,10,3,مَن,31.52,31.6,
91,10,4,دَسَّىٰهَا,32.16,33.12,
91,11,1,كَذَّبَتۡ,33.76,34.4,
91,11,2,ثَمُودُ,34.56,35.04,
91,11,3,بِطَغۡوَىٰهَاۤ,35.2,36.4,
91,12,1,إِذِ,37.2,37.52,
91,12,2,ٱنۢبَعَثَ,37.76,38.64,
91,12,3,أَشۡقَىٰهَا,38.8,39.68,
91,13,1,فَقَالَ,40.32,40.4,
91,13,2,لَهُمۡ,41.04,41.12,
91,13,3,رَسُولُ,41.76,41.84,
91,13,4,ٱللَّهِ,42.4,42.48,
91,13,5,نَاقَةَ,42.96,43.68,
91,13,6,ٱللَّهِ,43.92,44.0,
91,13,7,وَسُقۡیَـٰهَا,44.48,45.6,
91,14,1,فَكَذَّبُوهُ,46.24,47.28,
91,14,2,فَعَقَرُوهَا,47.44,48.48,
91,14,3,فَدَمۡدَمَ,48.64,49.6,
91,14,4,عَلَیۡهِمۡ,49.76,50.48,
91,14,5,رَبُّهُم,50.8,51.52,
91,14,6,بِذَنۢبِهِمۡ,51.92,53.04,
91,14,7,فَسَوَّىٰهَا,53.36,54.48,
91,15,1,وَلَا,55.52,55.6,
91,15,2,یَخَافُ,55.84,56.96,
91,15,3,عُقۡبَـٰهَا,57.44,58.88,
